id,site_id,title,seller_id,category_id,official_store_id,price,base_price,original_price,currency_id,initial_quantity,sale_terms,buying_mode,listing_type_id,condition,permalink,thumbnail_id,thumbnail,pictures,video_id,descriptions,accepts_mercadopago,non_mercado_pago_payment_methods,shipping,international_delivery_mode,seller_address,seller_contact,location,coverage_areas,attributes,listing_source,variations,status,sub_status,tags,warranty,catalog_product_id,domain_id,parent_item_id,deal_ids,automatic_relist,date_created,last_updated,health,catalog_listing
MLA1308670224,MLA,"Ebook Reader Kindle Paperwhite 11 Gen 6,8puLG 8gb Sumergible Color Negro",207527715,MLA411069,,351999.0,351999.0,,ARS,192,"[{'id': 'WARRANTY_TYPE', 'name': 'Tipo de garantía', 'value_id': '2230280', 'value_name': 'Garantía del vendedor', 'value_struct': None, 'values': [{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}], 'value_type': 'list'}, {'id': 'WARRANTY_TIME', 'name': 'Tiempo de garantía', 'value_id': None, 'value_name': '6 meses', 'value_struct': {'number': 6, 'unit': 'meses'}, 'values': [{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}], 'value_type': 'number_unit'}, {'id': 'INVOICE', 'name': 'Facturación', 'value_id': '6891885', 'value_name': 'Factura A', 'value_struct': None, 'values': [{'id': '6891885', 'name': 'Factura A', 'struct': None}], 'value_type': 'list'}]",buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1308670224-ebook-reader-kindle-paperwhite-11-gen-68pulg-8gb-sumergible-color-negro-_JM,885583-MLU72759442906_112023,http://http2.mlstatic.com/D_885583-MLU72759442906_112023-I.jpg,"[{'id': '885583-MLU72759442906_112023', 'url': 'http://http2.mlstatic.com/D_885583-MLU72759442906_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_885583-MLU72759442906_112023-O.jpg', 'size': '441x500', 'max_size': '967x1096', 'quality': ''}, {'id': '743608-MLA49165421349_022022', 'url': 'http://http2.mlstatic.com/D_743608-MLA49165421349_022022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_743608-MLA49165421349_022022-O.jpg', 'size': '500x460', 'max_size': '1200x1106', 'quality': ''}, {'id': '713271-MLA49202347331_022022', 'url': 'http://http2.mlstatic.com/D_713271-MLA49202347331_022022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_713271-MLA49202347331_022022-O.jpg', 'size': '500x482', 'max_size': '1200x1159', 'quality': ''}, {'id': '931480-MLA48195759988_112021', 'url': 'http://http2.mlstatic.com/D_931480-MLA48195759988_112021-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_931480-MLA48195759988_112021-O.jpg', 'size': '357x500', 'max_size': '859x1200', 'quality': ''}, {'id': '828370-MLA48876247139_012022', 'url': 'http://http2.mlstatic.com/D_828370-MLA48876247139_012022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_828370-MLA48876247139_012022-O.jpg', 'size': '500x359', 'max_size': '1200x862', 'quality': ''}, {'id': '638075-MLA74161203319_012024', 'url': 'http://http2.mlstatic.com/D_638075-MLA74161203319_012024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_638075-MLA74161203319_012024-O.jpg', 'size': '500x203', 'max_size': '975x397', 'quality': ''}, {'id': '664887-MLA48195749991_112021', 'url': 'http://http2.mlstatic.com/D_664887-MLA48195749991_112021-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_664887-MLA48195749991_112021-O.jpg', 'size': '360x500', 'max_size': '864x1200', 'quality': ''}, {'id': '734891-MLA49230519133_022022', 'url': 'http://http2.mlstatic.com/D_734891-MLA49230519133_022022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_734891-MLA49230519133_022022-O.jpg', 'size': '500x263', 'max_size': '1100x580', 'quality': ''}, {'id': '720053-MLU70017774379_062023', 'url': 'http://http2.mlstatic.com/D_720053-MLU70017774379_062023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_720053-MLU70017774379_062023-O.jpg', 'size': '500x500', 'max_size': '1200x1200', 'quality': ''}]",,[],True,[],"{'mode': 'me2', 'methods': [], 'tags': ['self_service_in', 'mandatory_free_shipping'], 'dimensions': None, 'local_pick_up': True, 'free_shipping': True, 'logistic_type': 'xd_drop_off', 'store_pick_up': False}",none,"{'city': {'name': 'San Cristobal'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlNBTjkwNTZa', 'name': 'San Cristóbal'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1184017459}",,{},[],"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '3636336', 'value_name': 'Kindle', 'values': [{'id': '3636336', 'name': 'Kindle', 'struct': None}], 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Color', 'value_id': '52049', 'value_name': 'Negro', 'values': [{'id': '52049', 'name': 'Negro', 'struct': None}], 'value_type': 'string'}, {'id': 'CONNECTIVITY', 'name': 'Conectividad', 'value_id': '34711982', 'value_name': 'Wireless', 'values': [{'id': '34711982', 'name': 'Wireless', 'struct': None}], 'value_type': 'string'}, {'id': 'DISPLAY_SIZE', 'name': 'Tamaño de la pantalla', 'value_id': '5066922', 'value_name': '6.8 ""', 'values': [{'id': '5066922', 'name': '6.8 ""', 'struct': {'number': 6.8, 'unit': '""'}}], 'value_type': 'number_unit'}, {'id': 'GTIN', 'name': 'Código universal de producto', 'value_id': None, 'value_name': '810019527746', 'values': [{'id': None, 'name': '810019527746', 'struct': None}], 'value_type': 'string'}, {'id': 'INCLUDES_PENCIL', 'name': 'Incluye lápiz', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'INTERNAL_MEMORY', 'name': 'Memoria interna', 'value_id': '6389913', 'value_name': '8 GB', 'values': [{'id': '6389913', 'name': '8 GB', 'struct': {'number': 8, 'unit': 'GB'}}], 'value_type': 'number_unit'}, {'id': 'IS_COMPATIBLE_WITH_AUDIOBOOKS', 'name': 'Es compatible con audio libros', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'value_type': 'list'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '13126801', 'value_name': 'Paperwhite 11 Gen', 'values': [{'id': '13126801', 'name': 'Paperwhite 11 Gen', 'struct': None}], 'value_type': 'string'}, {'id': 'PIXELS_PER_INCH', 'name': 'Píxeles por pulgada', 'value_id': '1151099', 'value_name': '300 dpi', 'values': [{'id': '1151099', 'name': '300 dpi', 'struct': {'number': 300, 'unit': 'dpi'}}], 'value_type': 'number_unit'}, {'id': 'SELLER_SKU', 'name': 'SKU', 'value_id': None, 'value_name': 'MLA1308670224', 'values': [{'id': None, 'name': 'MLA1308670224', 'struct': None}], 'value_type': 'string'}, {'id': 'SUPPORTED_FILE_FORMATS', 'name': 'Formatos de archivos soportados', 'value_id': None, 'value_name': 'DOC,DOCX,Formato 8 kindle (azw3),GIF,JPEG,Kindle (AZW),MOBI Sin Protección,PDF,Png y pmp por conversión,TXT', 'values': [{'id': '6675522', 'name': 'DOC', 'struct': None}, {'id': '6675523', 'name': 'DOCX', 'struct': None}, {'id': '26345834', 'name': 'Formato 8 kindle (azw3)', 'struct': None}, {'id': '6675529', 'name': 'GIF', 'struct': None}, {'id': '6675532', 'name': 'JPEG', 'struct': None}, {'id': '17283891', 'name': 'Kindle (AZW)', 'struct': None}, {'id': '26345835', 'name': 'MOBI Sin Protección', 'struct': None}, {'id': '4743158', 'name': 'PDF', 'struct': None}, {'id': '26345836', 'name': 'Png y pmp por conversión', 'struct': None}, {'id': '4743160', 'name': 'TXT', 'struct': None}], 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '8033416', 'value_name': '182 g', 'values': [{'id': '8033416', 'name': '182 g', 'struct': {'number': 182, 'unit': 'g'}}], 'value_type': 'number_unit'}, {'id': 'WITH_KEYBOARD', 'name': 'Con teclado', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_READING_LIGHT', 'name': 'Con luz de lectura', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_TOUCH_SCREEN', 'name': 'Con pantalla táctil', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}]",,[],active,[],"['good_quality_thumbnail', 'good_quality_picture', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 6 meses,MLA19589868,MLA-E_READERS,,['MLA23369'],False,2023-01-11T19:53:18.000Z,2024-03-28T12:27:22.000Z,,True
MLA1395208749,MLA,E-reader Amazon Kindle 2022 6 300 Ppi 16gb 11 Gen Azul,178321008,MLA411069,,302000.0,302000.0,,ARS,89,"[{'id': 'INVOICE', 'name': 'Facturación', 'value_id': '6891885', 'value_name': 'Factura A', 'value_struct': None, 'values': [{'id': '6891885', 'name': 'Factura A', 'struct': None}], 'value_type': 'list'}, {'id': 'WARRANTY_TYPE', 'name': 'Tipo de garantía', 'value_id': '2230279', 'value_name': 'Garantía de fábrica', 'value_struct': None, 'values': [{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}], 'value_type': 'list'}, {'id': 'WARRANTY_TIME', 'name': 'Tiempo de garantía', 'value_id': None, 'value_name': '6 meses', 'value_struct': {'number': 6, 'unit': 'meses'}, 'values': [{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}], 'value_type': 'number_unit'}]",buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1395208749-e-reader-amazon-kindle-2022-6-300-ppi-16gb-11-gen-azul-_JM,657431-MLU71274109680_082023,http://http2.mlstatic.com/D_657431-MLU71274109680_082023-I.jpg,"[{'id': '657431-MLU71274109680_082023', 'url': 'http://http2.mlstatic.com/D_657431-MLU71274109680_082023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_657431-MLU71274109680_082023-O.jpg', 'size': '343x500', 'max_size': '824x1200', 'quality': ''}, {'id': '716929-MLU72643958547_112023', 'url': 'http://http2.mlstatic.com/D_716929-MLU72643958547_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_716929-MLU72643958547_112023-O.jpg', 'size': '498x500', 'max_size': '1197x1200', 'quality': ''}, {'id': '963512-MLU72572529560_112023', 'url': 'http://http2.mlstatic.com/D_963512-MLU72572529560_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_963512-MLU72572529560_112023-O.jpg', 'size': '370x500', 'max_size': '890x1200', 'quality': ''}, {'id': '711350-MLU71274109690_082023', 'url': 'http://http2.mlstatic.com/D_711350-MLU71274109690_082023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_711350-MLU71274109690_082023-O.jpg', 'size': '342x500', 'max_size': '823x1200', 'quality': ''}, {'id': '731315-MLU71274219768_082023', 'url': 'http://http2.mlstatic.com/D_731315-MLU71274219768_082023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_731315-MLU71274219768_082023-O.jpg', 'size': '500x500', 'max_size': '1000x1000', 'quality': ''}, {'id': '855177-MLU71274109700_082023', 'url': 'http://http2.mlstatic.com/D_855177-MLU71274109700_082023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_855177-MLU71274109700_082023-O.jpg', 'size': '500x500', 'max_size': '1000x1000', 'quality': ''}, {'id': '745812-MLU72572529570_112023', 'url': 'http://http2.mlstatic.com/D_745812-MLU72572529570_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_745812-MLU72572529570_112023-O.jpg', 'size': '500x471', 'max_size': '1177x1109', 'quality': ''}, {'id': '809565-MLU72572625574_112023', 'url': 'http://http2.mlstatic.com/D_809565-MLU72572625574_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_809565-MLU72572625574_112023-O.jpg', 'size': '500x471', 'max_size': '1177x1109', 'quality': ''}, {'id': '854938-MLU72572664716_112023', 'url': 'http://http2.mlstatic.com/D_854938-MLU72572664716_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_854938-MLU72572664716_112023-O.jpg', 'size': '500x471', 'max_size': '1174x1107', 'quality': ''}, {'id': '700765-MLU72572625588_112023', 'url': 'http://http2.mlstatic.com/D_700765-MLU72572625588_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_700765-MLU72572625588_112023-O.jpg', 'size': '500x472', 'max_size': '1171x1107', 'quality': ''}, {'id': '998332-MLU72643890993_112023', 'url': 'http://http2.mlstatic.com/D_998332-MLU72643890993_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_998332-MLU72643890993_112023-O.jpg', 'size': '500x471', 'max_size': '1141x1075', 'quality': ''}, {'id': '837866-MLU72749475998_112023', 'url': 'http://http2.mlstatic.com/D_837866-MLU72749475998_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_837866-MLU72749475998_112023-O.jpg', 'size': '304x500', 'max_size': '731x1200', 'quality': ''}]",,[],True,[],"{'mode': 'me2', 'methods': [], 'tags': ['self_service_in', 'mandatory_free_shipping'], 'dimensions': None, 'local_pick_up': True, 'free_shipping': True, 'logistic_type': 'xd_drop_off', 'store_pick_up': False}",none,"{'city': {'id': 'TUxBQlNBQTM3Mzda', 'name': 'Saavedra'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlNBQTM3Mzda', 'name': 'Saavedra'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 183658443}",,{},[],"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '3636336', 'value_name': 'Kindle', 'values': [{'id': '3636336', 'name': 'Kindle', 'struct': None}], 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Color', 'value_id': '18079647', 'value_name': 'Azul', 'values': [{'id': '18079647', 'name': 'Azul', 'struct': None}], 'value_type': 'string'}, {'id': 'CONNECTIVITY', 'name': 'Conectividad', 'value_id': '2511537', 'value_name': 'Wi-Fi', 'values': [{'id': '2511537', 'name': 'Wi-Fi', 'struct': None}], 'value_type': 'string'}, {'id': 'DEPTH', 'name': 'Profundidad', 'value_id': '8623292', 'value_name': '8 mm', 'values': [{'id': '8623292', 'name': '8 mm', 'struct': {'number': 8, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'DISPLAY_SIZE', 'name': 'Tamaño de la pantalla', 'value_id': '34592931', 'value_name': '6.8 ""', 'values': [{'id': '34592931', 'name': '6.8 ""', 'struct': {'number': 6.8, 'unit': '""'}}], 'value_type': 'number_unit'}, {'id': 'GTIN', 'name': 'Código universal de producto', 'value_id': None, 'value_name': '840080506142', 'values': [{'id': None, 'name': '840080506142', 'struct': None}], 'value_type': 'string'}, {'id': 'INCLUDES_CASE', 'name': 'Incluye estuche', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'INCLUDES_PENCIL', 'name': 'Incluye lápiz', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'INTERNAL_MEMORY', 'name': 'Memoria interna', 'value_id': '6694907', 'value_name': '16 GB', 'values': [{'id': '6694907', 'name': '16 GB', 'struct': {'number': 16, 'unit': 'GB'}}], 'value_type': 'number_unit'}, {'id': 'IS_COMPATIBLE_WITH_AUDIOBOOKS', 'name': 'Es compatible con audio libros', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'IS_WATER_RESISTANT', 'name': 'Es resistente al agua', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'value_type': 'list'}, {'id': 'LENGTH', 'name': 'Largo', 'value_id': '14088823', 'value_name': '157.8 mm', 'values': [{'id': '14088823', 'name': '157.8 mm', 'struct': {'number': 157.8, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '17031731', 'value_name': 'Kindle 2022 11 Gen', 'values': [{'id': '17031731', 'name': 'Kindle 2022 11 Gen', 'struct': None}], 'value_type': 'string'}, {'id': 'OS_NAME', 'name': 'Nombre del sistema operativo', 'value_id': '5902548', 'value_name': 'Linux', 'values': [{'id': '5902548', 'name': 'Linux', 'struct': None}], 'value_type': 'string'}, {'id': 'PIXELS_PER_INCH', 'name': 'Píxeles por pulgada', 'value_id': '8022765', 'value_name': '300 ppi', 'values': [{'id': '8022765', 'name': '300 ppi', 'struct': {'number': 300, 'unit': 'ppi'}}], 'value_type': 'number_unit'}, {'id': 'PROCESSOR_SPEED', 'name': 'Velocidad del procesador', 'value_id': '14453173', 'value_name': '1 MHz', 'values': [{'id': '14453173', 'name': '1 MHz', 'struct': {'number': 1, 'unit': 'MHz'}}], 'value_type': 'number_unit'}, {'id': 'RAM_MEMORY_CAPACITY', 'name': 'Capacidad de la memoria RAM', 'value_id': '13787348', 'value_name': '1 GB', 'values': [{'id': '13787348', 'name': '1 GB', 'struct': {'number': 1, 'unit': 'GB'}}], 'value_type': 'number_unit'}, {'id': 'SCREEN_TECHNOLOGY', 'name': 'Tecnología de pantalla', 'value_id': '8825818', 'value_name': 'E-Ink Pearl', 'values': [{'id': '8825818', 'name': 'E-Ink Pearl', 'struct': None}], 'value_type': 'string'}, {'id': 'SELLER_SKU', 'name': 'SKU', 'value_id': None, 'value_name': '4110573x', 'values': [{'id': None, 'name': '4110573x', 'struct': None}], 'value_type': 'string'}, {'id': 'SUPPORTED_FILE_FORMATS', 'name': 'Formatos de archivos soportados', 'value_id': None, 'value_name': 'AZW3,AZW,TXT,PDF,MOBI Sin Protección,EPUB,PRC De Forma Nativa,HTML,DOC,DOCX,JPEG,GIF,PNG,PMP Por Conversión', 'values': [{'id': '6675514', 'name': 'AZW3', 'struct': None}, {'id': '6675513', 'name': 'AZW', 'struct': None}, {'id': '4743160', 'name': 'TXT', 'struct': None}, {'id': '4743158', 'name': 'PDF', 'struct': None}, {'id': '6675535', 'name': 'MOBI Sin Protección', 'struct': None}, {'id': '6675524', 'name': 'EPUB', 'struct': None}, {'id': '6675543', 'name': 'PRC De Forma Nativa', 'struct': None}, {'id': '6675531', 'name': 'HTML', 'struct': None}, {'id': '6675522', 'name': 'DOC', 'struct': None}, {'id': '6675523', 'name': 'DOCX', 'struct': None}, {'id': '6675532', 'name': 'JPEG', 'struct': None}, {'id': '6675529', 'name': 'GIF', 'struct': None}, {'id': '6675540', 'name': 'PNG', 'struct': None}, {'id': '6675539', 'name': 'PMP Por Conversión', 'struct': None}], 'value_type': 'string'}, {'id': 'TELECOMMUNICATION_HOMOLOGATION_NUMBER', 'name': 'Número de homologación de telecomunicaciones', 'value_id': '-1', 'value_name': None, 'values': [{'id': '-1', 'name': None, 'struct': None}], 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '8844137', 'value_name': '158 g', 'values': [{'id': '8844137', 'name': '158 g', 'struct': {'number': 158, 'unit': 'g'}}], 'value_type': 'number_unit'}, {'id': 'WIDTH', 'name': 'Ancho', 'value_id': '11516631', 'value_name': '108.6 mm', 'values': [{'id': '11516631', 'name': '108.6 mm', 'struct': {'number': 108.6, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'WITH_KEYBOARD', 'name': 'Con teclado', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_READING_LIGHT', 'name': 'Con luz de lectura', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_TOUCH_SCREEN', 'name': 'Con pantalla táctil', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}]",,[],active,[],"['good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 6 meses,MLA21908746,MLA-E_READERS,,[],False,2023-11-09T19:34:53.000Z,2024-03-30T18:02:36.000Z,,True
